id,adaptibility,danceability,duration,energy,explicit,happening,instrumentalness,loudness,mode,naturality,positiveness,release_date,reputation,speechiness,tempo,time_signature,total_tracks
g0acCl5JMqDdkLQh,7,25.8,177359.0,15.6,False,0.166,0.739,,6,0.981,0.0756,2023-05-15,30,0.0363,69.248,3,12
Yf+pXtIB7C5adHlZ,1,61.5,550565.0,63.2,True,0.129,0.0,-12.078,6,0.108,0.194,2023-07-26,82,0.292,150.126,4,1
7+zPe2Jh8UE25LFX,0,93.10000000000001,297861.0,40.1,True,0.266,2.05e-06,-12.512,6,0.399,0.613,2023-09-15,81,0.158,,4,18
48rIOcTxdrQHpT6N,11,80.5,336375.0,56.00000000000001,True,0.106,0.0,-15.084,5,0.0199,0.119,2023-09-08,50,0.211,77.501,4,1
7+oqccOrVdGDbk2/,11,60.3,330157.0,82.6,False,0.119,5.54e-05,-5.144,6,0.00755,0.598,2015-06-08,59,0.0274,127.026,4,1
8NnNKhs/g8b11C9d,7,11.600000000000001,253205.0,2.92,False,0.103,0.888,-63.43000000000001,6,0.979,0.0384,2023-07-15,33,0.0323,65.838,4,16
zVeVCIJORh91Vdgr,11,86.6,461675.0,64.0,True,0.138,0.0,,5,0.555,0.565,2023-08-18,68,0.326,,4,18
S+NCjoQYGIm33o26,7,49.7,371497.0,65.60000000000001,False,0.0577,0.0,-8.432,6,0.0141,0.0884,2019-07-26,50,0.0374,127.975,4,2
2QxMwVvbm70mPoHh,10,68.4,436533.0,63.0,True,0.194,0.000927,-7.286,5,0.0171,0.177,2023-08-10,78,0.0589,149.947,4,1
QBKsTodYsrsdskVv,10,72.89999999999999,269049.0,72.3,True,0.183,0.0,-4.994,5,0.0808,0.881,2023-09-08,49,0.0957,157.07,4,1
T+6LydkUdUV/IAQN,2,68.10000000000001,247155.0,50.3,True,0.25,0.0,-5.0,6,0.00141,0.232,2023-08-18,63,0.279,160.126,4,1
nrt402aqCBUjn/Mv,4,61.3,430247.0,68.5,True,0.296,0.0,-8.59,6,0.00133,0.289,2023-07-19,61,0.292,163.994,4,3
OECcoEq2KtzvIOM8,10,34.699999999999996,242651.0,11.799999999999999,False,0.136,0.919,-38.572,5,0.658,0.093,2023-10-06,31,0.0368,136.25,4,3
Uvh6eMHgSk7BFRba,4,39.4,251321.0,4.78,False,0.103,0.896,-53.856,5,0.979,0.0941,2023-05-15,29,0.0301,69.033,4,8
YoqTQaiPaWMS4ybo,8,,295389.0,62.7,True,0.11,0.00229,-11.978000000000002,6,0.00209,0.256,2023-09-15,68,0.0921,129.985,4,1
xTfQKkQmOzFf21XX,5,56.89999999999999,671711.0,54.2,False,0.175,0.000188,-17.31,5,0.0299,0.105,2018-01-26,45,0.0636,127.977,4,13
xt8iTNKF6PKy4cb6,0,67.80000000000001,397171.0,96.7,False,0.0694,0.73,,6,0.00596,0.31,2019-05-17,54,0.089,138.019,3,1
a39TMOd+B2ddCwp1,5,39.5,240887.0,12.1,False,0.144,0.945,-49.412,5,0.954,0.0586,2023-10-02,35,0.0532,68.142,4,3
NjvUaNDwRowaLjZ+,5,19.0,197947.0,7.720000000000001,False,0.0907,0.919,-53.498,6,0.977,0.14,2023-05-19,32,0.0338,142.9,4,21
dWya60SNK53YxcNt,11,37.2,172427.0,9.36,False,0.11,0.929,-53.48,6,0.923,0.118,2023-05-15,32,0.0312,66.182,3,8
3FXLNPXN2DcxHQNk,0,40.300000000000004,198161.0,9.04,False,0.0797,0.845,-56.152,5,0.943,0.337,2023-05-19,48,0.0379,80.002,4,1
7GLuPsOE4KRVwSNj,5,54.400000000000006,429253.0,91.7,False,0.68,0.0,-0.3700000000000001,6,0.00514,0.289,2019-11-08,44,0.046,132.044,4,20
obcWGsKP/5tfxjT+,3,18.099999999999998,189015.0,10.0,False,0.11,0.889,,5,0.954,0.0394,2023-05-15,29,0.0381,137.545,3,12
t1DFDrYKLcqIHzl9,8,90.4,297417.0,46.1,True,0.107,0.0,-3.6980000000000004,6,0.0118,0.0794,2023-06-19,66,0.164,148.045,4,1
1CXdD+/ytaTRRdeM,7,36.3,219937.0,4.2,False,0.139,0.909,-59.93000000000001,5,0.978,0.0693,2023-05-15,42,0.0305,75.209,4,12
q9aLDvXEygPP/lWT,1,85.1,296235.0,64.2,True,0.0713,0.0,-5.561999999999999,6,0.0658,0.701,2023-04-07,75,0.216,143.091,4,3
x9BDl1ZAB+t522JF,8,75.8,298671.0,66.0,True,0.175,0.0,-8.598,5,0.038,0.551,2023-08-04,75,0.0756,90.02,4,3
E/Amcj4dq31jHSa8,0,89.60000000000001,394923.0,42.5,True,0.121,0.0,-11.2,6,0.0114,0.281,2023-09-05,73,0.495,135.031,4,1
zCVcAqFEq4Z5Kl25,6,89.9,301737.0,65.0,True,0.229,0.000372,-7.2620000000000005,6,0.0002,0.415,2023-10-19,59,0.45,155.016,4,1
jzAGKCoR6Bfb3cLB,1,91.60000000000001,458271.0,58.3,True,0.0798,0.0,-11.134,6,0.186,0.661,2023-06-01,94,0.241,141.095,4,1
6ivSfIpGvam7/4bo,4,32.5,226433.0,20.5,False,0.089,0.869,-39.004,5,0.961,0.0685,2023-05-01,34,0.0562,74.236,3,10
be0WBzICIZpQRgpi,2,37.2,220231.0,36.0,False,0.117,0.533,-19.446,6,0.635,0.174,2023-06-02,38,0.0308,106.48,5,2
dyifRxDTQr/KADQh,0,,346921.0,63.0,True,0.299,0.0,-4.93,5,0.174,0.444,2023-04-14,59,0.394,158.165,4,1
s6u7XAxpC1uYIRv2,0,24.8,222475.0,16.6,False,0.116,0.838,-43.492,6,0.938,0.0488,2023-05-15,30,0.0559,141.975,1,12
ZY9yIlq6HL6EFv9K,0,26.0,260783.0,6.890000000000001,False,0.116,0.953,-46.79,5,0.956,0.113,2023-05-15,29,0.0456,70.498,4,8
LDYC4pw8O/XGChGP,4,46.6,551297.0,93.0,False,0.33,0.0009,-0.11000000000000032,5,0.0707,0.134,2017-01-30,50,0.0627,129.99,4,1
qsc7kM9Ncz5JfjYt,11,28.1,221733.0,7.26,False,0.102,0.948,-45.236,6,0.979,0.0372,2023-05-05,30,0.0368,81.87,4,10
bZsNbePMiumnaHCS,6,51.4,873657.0,84.39999999999999,False,0.0553,0.0,-8.824,5,0.0892,0.192,2009-10-05,50,0.0826,135.971,4,14
wbPE9QouuTrJlR0e,11,85.0,284879.0,,True,0.12,0.0,-6.846,6,0.0063,0.616,2023-06-02,70,0.275,155.039,4,20
ULru43gNrsVuwgMT,8,66.0,345005.0,95.3,False,0.605,0.0436,-5.5,5,0.000508,0.118,2021-10-14,52,0.0782,,4,1
j/VIQTP8nSucWTA+,5,49.7,177631.0,91.9,False,0.345,0.000238,-10.696,5,0.000132,0.461,2021-12-09,47,0.0463,129.495,3,106
n4WkYNCDOy38bH/U,0,58.599999999999994,221417.0,68.89999999999999,True,0.184,0.0,-7.08,6,0.0434,0.456,2022-09-30,58,0.425,158.457,4,1
La09xiOnbToyTxTz,8,20.7,192697.0,9.27,False,0.13,0.851,-52.632,6,0.986,0.136,2023-07-15,30,0.0417,133.397,3,16
5bgqvBxAze5wQdBb,6,72.89999999999999,293937.0,76.8,True,0.107,2.17e-06,-9.024,5,0.0787,0.553,2023-07-14,69,0.133,,4,15
wUUUFupVubWXvZ0O,1,53.0,458075.0,67.7,True,0.126,0.0,-9.198,5,0.0525,0.612,2023-10-20,45,0.473,78.128,4,1
X/gA61tqdpCM4joQ,1,93.5,498827.0,67.4,True,0.0839,0.0,-5.132,6,0.172,0.629,2023-09-08,62,0.272,102.035,4,1
0JUUHFNbNgtnpQLE,6,55.2,419535.0,74.2,False,0.639,0.0124,-7.244,5,0.015,0.274,2013-11-15,57,0.0683,128.076,4,13
49oBFZjKtGSeAvf8,1,49.3,395389.0,61.3,True,0.128,0.0,-8.272,6,0.0393,0.373,2022-12-09,66,0.414,156.104,4,1
nKsIOM6rgkDBPDiP,8,,169173.0,9.82,False,0.117,0.796,-53.576,6,0.977,0.039,2023-05-18,34,0.0369,68.231,4,17
JPN8/jMkoTVP69Yo,11,24.0,226187.0,4.859999999999999,False,0.115,0.942,-58.648,5,0.987,0.1,2023-07-15,33,0.0436,67.56,3,16
Bb4lPRqZRDsabjJj,7,51.300000000000004,327631.0,94.89999999999999,False,0.132,0.919,-7.042,6,5.38e-05,0.0441,2010-05-17,56,0.0454,134.983,4,31
uKA5uDbEHMtKEdQj,7,,165405.0,25.2,False,0.128,5.16e-05,-28.772,6,0.888,0.079,2023-06-04,37,0.0334,84.466,3,2
19dHRri5GKPOMwN0,2,81.39999999999999,428941.0,64.8,True,0.102,0.0,-4.992000000000001,6,0.0507,0.328,2023-07-28,62,0.22,,4,2
IBCeK4bihF0VywAv,6,41.199999999999996,200251.0,14.7,False,0.119,0.935,-41.752,5,0.937,0.0587,2023-05-18,29,0.0445,71.968,4,17
uNUFvgMCpuiV5fKB,10,97.1,384005.0,,True,0.128,0.0,-5.52,5,0.416,0.754,2023-05-26,79,0.154,119.965,4,1
GU4EDlYV0fr5O7Qb,1,26.0,,13.0,False,0.125,0.901,-34.344,5,0.709,0.0845,2023-10-06,30,0.038,75.391,3,3
o2tB/0y9o47ABXyE,6,64.5,191719.0,26.8,False,0.102,0.976,-23.844,5,0.933,0.501,2023-06-02,38,0.0292,95.262,4,1
iSw4MuhEi/o2YNED,0,49.8,419879.0,49.4,False,0.166,0.00108,-19.84,6,0.0118,0.12,2020-03-27,53,0.0343,134.983,4,2
GVXDPjhQ6OX5WWJQ,0,66.7,244979.0,75.8,True,0.14,0.0,,6,0.000331,0.377,2023-09-19,72,0.0489,144.98,4,1
zWveg7I9PkEsdi4Z,9,41.099999999999994,161601.0,10.299999999999999,False,0.109,0.837,-56.56,6,0.987,0.121,2023-05-18,31,0.037,71.394,3,17
XEgJdtKL1QUHk4I1,7,26.8,170179.0,13.4,False,0.114,0.919,-45.976,5,0.975,0.0934,2023-05-18,36,0.0744,136.876,3,17
MOzCPbrLXSJ/ag7C,10,36.6,226929.0,11.3,False,0.106,0.877,-49.88,5,0.96,0.0649,2023-05-19,36,0.0503,71.93,4,21
FT8vrN57G2yESbnp,1,61.0,448945.0,69.19999999999999,True,0.211,0.0,-8.358,6,0.159,0.523,2023-06-27,61,0.424,84.726,4,21
kdOn/9BhUl6BSvev,5,75.9,353037.0,73.5,True,0.062,0.000974,-6.974,6,0.0352,0.377,2023-09-19,59,,154.974,4,1
JqXLNaITKxIHYU31,10,64.0,736005.0,79.2,False,0.0745,0.604,-4.75,5,0.000538,0.383,2011-05-30,54,0.0419,128.001,4,5
Nn8xOipYOAj/cQdX,9,57.3,369569.0,76.3,False,0.0935,0.0609,-15.021999999999998,6,0.00142,0.197,2023-04-14,64,0.0607,138.005,4,2
LtGU+qfAfDem6qMY,2,81.8,346055.0,51.0,True,0.211,0.0,-9.1,5,0.209,0.416,2023-06-30,70,0.408,129.057,4,26
43yrAk/slkm2n0Yu,8,24.9,203553.0,12.1,False,0.111,0.933,-50.23,6,0.96,0.103,2023-05-15,30,0.0852,80.199,4,1
hiGOU1LCcMJt1j9+,11,79.3,316829.0,64.7,True,0.118,0.0,-6.926,5,0.0246,,2023-09-29,51,0.233,148.08,4,1
9vNsD2Uq8qIMQI2n,1,86.1,257139.0,,True,0.101,0.0,-12.686,5,0.134,0.434,2023-06-23,60,0.324,126.893,4,1
RUMT5NevYNS9X3fW,10,32.1,259687.0,7.21,False,0.102,0.922,-48.982,5,0.941,0.0478,2023-07-15,31,0.041,73.58,4,16
4TIX+m6sd0H91abH,4,90.8,434431.0,56.10000000000001,True,0.111,0.0,,5,0.00933,0.559,2023-09-08,74,0.301,146.018,4,1
PFch9BWzrG880/dR,1,24.3,194101.0,19.0,False,0.109,0.937,-34.47,5,0.95,0.0884,2023-05-19,31,0.0503,138.977,5,21
o/D8B1eqZMjoXHvw,2,,160569.0,19.3,False,0.11,0.923,-44.402,6,0.91,0.0932,2023-09-22,40,0.168,67.74,5,3
wMVEgnwGGGLTmflj,9,36.8,233129.0,4.5,False,0.0759,0.917,-60.885999999999996,5,0.971,0.164,2023-07-15,33,0.0351,68.013,4,16
R5OXOO5OkNNNO963,8,14.499999999999998,294861.0,0.7969999999999999,False,0.369,0.978,-67.19,6,0.994,0.0599,2023-05-06,33,0.0405,139.17,5,9
yyut98U0qXbfHwuE,4,61.6,405941.0,71.6,False,0.689,2.82e-05,-4.906000000000001,6,0.0497,0.419,2020-01-24,48,0.0566,128.034,4,12
lSoCo9fYuj9xCDuI,11,27.1,192683.0,14.2,False,0.106,0.885,-50.07,6,0.908,0.105,2023-09-22,33,0.0682,74.151,4,3
5zJG+gFo+KpDwqgk,1,67.80000000000001,296609.0,48.3,True,0.109,0.0,-10.912,6,0.00361,0.12,2023-06-16,69,0.422,160.156,4,1
0RN21SIhoqlzQGML,2,21.099999999999998,192399.0,12.4,False,0.092,0.942,-48.046,5,0.924,0.0756,2023-07-15,32,0.0516,141.094,3,16
g/cUbpd7aX4B4cJx,6,26.1,183149.0,,False,0.0923,0.925,-42.504,5,0.981,0.132,2023-05-18,35,0.0673,134.012,3,17
D45gTkPWfdIFs0iR,2,33.0,220231.0,29.099999999999998,False,0.115,0.885,-28.668,6,0.687,0.19,2023-06-02,31,0.0308,79.74,4,2
khN2bQledoSb42gU,1,69.89999999999999,478431.0,73.7,False,0.0392,0.000471,-8.448,6,0.00385,0.543,2018-12-21,57,0.0368,124.981,4,9
JvfufRWo6KHQxs7I,1,77.2,375765.0,55.300000000000004,True,0.0977,0.0,-13.288,6,0.0606,0.429,2023-06-09,51,0.168,100.079,4,16
zdD2re2Awz/u0tW1,7,73.1,288785.0,66.7,True,0.114,0.0,,5,0.134,0.485,2023-07-21,84,0.0815,123.042,4,1
hGkHlExFTO45vxGG,0,58.9,301419.0,81.3,True,0.23,0.317,-6.234,5,0.0126,0.18,2020-06-12,46,0.0493,129.968,4,1
ma0R2ko59G9+I8Qi,9,29.799999999999997,170187.0,14.7,False,0.0874,0.918,-40.284,6,0.93,0.108,2023-03-23,45,0.0677,68.925,4,20
bcdQoreCsJa3Bu38,1,41.9,158941.0,14.6,False,0.121,0.832,-51.29,6,0.986,0.152,2023-05-18,44,0.0513,72.527,5,17
DN5JZ9+dmhsj9JER,7,55.7,483755.0,84.1,False,0.337,0.0,0.05600000000000005,5,0.108,0.189,2014-08-29,44,0.0427,,4,8
fhvQmFZSkOLDBth7,1,63.800000000000004,396005.0,55.7,True,0.0921,0.0,,6,0.000959,0.102,2023-08-18,72,0.126,160.081,4,1
DEn0T9DT5eqI7Q/7,10,66.3,387697.0,,False,0.339,0.454,-2.758,5,0.0258,0.136,2021-03-09,45,0.0956,129.969,4,16
7TigFsN4qxtDO+MI,1,20.7,242553.0,6.47,False,0.108,0.839,-52.318,5,0.976,0.0394,2023-04-19,35,0.0437,136.46,4,2
+tAm6t5pU/K1fbRs,2,63.4,358467.0,48.4,True,0.192,0.0,-14.736,6,0.0745,0.298,2023-06-30,61,0.381,164.012,4,1
V2EZdKy6qCg4T42g,2,,327397.0,43.9,True,0.103,1.91e-06,-20.372,6,0.0712,0.211,2023-09-01,57,0.281,141.884,4,3
pcwoiise9f1ucWu3,1,40.2,241225.0,6.78,False,0.0975,0.96,-51.976,6,0.914,0.0402,2023-07-15,32,0.0502,71.579,4,16
1bXx20wyfIUmwgOm,8,30.2,209593.0,8.5,False,0.117,0.909,-45.622,6,0.989,0.0511,2023-09-04,39,0.0567,69.556,4,2
CxenwR7OolbokiLh,2,68.5,370377.0,69.89999999999999,True,0.29,0.0,-5.868,6,0.0402,0.459,2023-04-28,51,0.354,160.236,4,12
2TuDR1YKnhohd3Dl,7,23.200000000000003,224129.0,5.2,False,0.106,0.94,-59.688,6,0.942,0.0969,2023-07-15,32,0.038,77.415,4,16
bgo52/la95bWl8nX,5,71.5,,70.5,True,0.281,0.0,-10.166,5,0.0184,0.601,2023-08-04,67,0.275,137.961,4,3
/8RtxQYc6vl9JVgF,8,76.1,238553.0,79.5,True,0.281,0.0,-5.752000000000001,5,0.725,0.845,2023-08-30,64,0.299,145.062,4,1
UMNIglcEGE1zXf8t,4,36.1,236715.0,11.4,False,0.113,0.824,-49.8,5,0.968,,2023-07-15,33,0.0378,73.998,4,16
J1ds4ysQP0H/3vZJ,0,65.2,355867.0,88.2,False,0.179,0.284,-10.066,6,0.0427,0.154,2020-05-29,61,0.0707,108.707,3,1
WdX3JsVHRwWxvgRu,3,38.4,192823.0,17.7,False,0.11,0.928,-39.942,6,0.964,0.0384,2023-05-15,32,0.0548,69.436,4,12
a9JJiTUmtY6wiQnw,4,39.2,220709.0,10.2,False,0.0917,0.814,-50.68,5,0.946,,2023-04-18,49,0.0441,81.062,4,1
65oi9PoP3ElGZPDx,5,46.300000000000004,481799.0,97.2,False,0.184,0.000725,-5.550000000000001,6,0.00379,0.161,2022-06-03,42,0.0574,135.003,4,10
gJteL6yOLdjf4YZm,2,86.9,322715.0,29.799999999999997,True,0.0753,0.0,-19.152,6,0.2,0.178,2022-05-26,70,0.386,77.47,4,1
Comjt3xA+kN5jSWq,7,63.0,470053.0,89.2,False,0.144,0.0069,-5.244,6,0.0105,0.557,2012-02-13,60,0.041,130.012,4,2
M/iWKrFHjSM4K0Qy,5,27.400000000000002,175629.0,14.7,False,0.113,0.929,-49.432,6,0.968,0.0462,2023-05-15,30,0.0818,68.803,3,8
byWIEhMhvNlyvcaz,1,81.0,285261.0,37.9,True,0.112,0.0,-8.54,6,0.00976,0.381,2022-12-14,57,0.27,87.572,4,1
Cnd+JbCZIkV4Vj8A,9,83.6,247099.0,40.9,True,0.242,4.92e-06,-23.378,6,0.258,0.233,2023-06-16,63,0.188,101.931,4,15
IzBjg1475s+Q/nfQ,1,83.6,306789.0,54.0,True,0.302,0.0,-12.258,6,0.158,0.277,2023-02-08,70,0.327,121.979,4,1
KQlaq7pvBAD4bghF,8,83.2,416847.0,52.5,True,0.14,0.0,-10.446,5,0.226,0.481,2023-06-30,67,0.385,95.072,4,19
yIVfCe+p+UGbzi/p,10,35.8,241073.0,7.470000000000001,False,0.103,0.853,-54.636,5,0.989,0.0548,2023-05-18,30,0.042,73.591,4,17
v8a/O0uTuXrOeQ+q,9,21.7,187389.0,22.900000000000002,False,0.211,0.83,-33.85,6,0.847,0.0741,2023-06-01,33,0.0345,98.898,3,2
YtgFKqaFY3NkeztG,8,66.3,520227.0,67.0,True,0.205,8.92e-05,-11.797999999999998,6,0.0464,0.138,2023-10-06,93,0.271,136.952,4,23
uVN9XLZt+wPm1bdZ,1,33.0,259427.0,6.4,False,0.0922,0.951,-48.186,6,0.918,,2023-07-15,31,0.0571,68.286,4,16
GlLqEYBRDxTuPhha,5,33.4,243127.0,9.16,False,0.118,0.924,-51.088,5,0.976,0.18,2023-05-19,34,,134.001,4,21
E+WfO1jRZK5jO5bL,2,,449667.0,80.30000000000001,True,0.356,0.0,-1.7539999999999996,6,0.0188,0.402,2023-10-20,56,0.344,159.059,4,1
KM8S8Xb3io39Nzal,10,31.1,244713.0,3.06,False,0.0964,0.918,-61.19199999999999,6,0.969,0.0714,2023-07-15,45,0.0609,72.04,3,16
iAWjRcDTXMY1kAVI,10,72.2,317103.0,72.1,True,0.165,0.0,-6.82,6,0.387,0.573,2023-07-14,49,0.243,145.051,4,6
t2cMfemg6jNUN/Yr,1,75.2,259669.0,50.1,True,0.122,0.0,-9.656,6,0.0511,0.363,2023-08-25,56,0.247,81.982,4,3
dWCfyytUQnAIMzlm,1,80.80000000000001,390539.0,55.400000000000006,True,0.139,0.0,-10.48,6,0.197,0.13,2023-06-16,60,0.198,118.165,4,14
BKR3oLW/XQUxUxRi,2,71.1,364805.0,,True,0.111,0.0,-7.327999999999999,6,0.112,0.247,2023-06-14,57,0.328,150.068,5,17
2C7GoH6tCbvg07x7,6,33.900000000000006,190935.0,18.6,False,0.116,0.915,-42.866,6,0.879,0.116,2023-05-19,30,0.0864,78.967,4,21
k6HmaZC6NEdtmWKU,1,82.19999999999999,338827.0,84.3,True,0.26,1.09e-06,-3.6159999999999997,6,0.00699,0.631,2023-08-17,71,0.0407,136.004,4,1
9p41e4OJpmVXTvQ9,5,34.2,261363.0,3.8699999999999997,False,0.0939,0.941,-50.828,6,0.967,0.0981,2023-10-13,41,0.036,89.979,4,1
XWwou857Ds9ACKMp,1,80.10000000000001,347901.0,70.6,False,0.15,0.0,,6,0.000212,0.331,2023-05-12,70,0.255,138.008,4,1
c6qrmhBD6UelusC7,5,32.0,152473.0,9.92,False,0.123,0.89,-52.532,5,0.977,0.16,2023-05-19,29,0.091,70.659,3,21
qbxmrkgCsrOOVcH0,1,16.7,246549.0,21.6,False,0.16,0.978,-29.866,6,0.719,0.0375,2023-05-05,36,0.0327,75.15,1,1
OFbyeCkyato6OVaa,2,58.699999999999996,458679.0,93.7,False,0.154,5.83e-05,-4.566000000000001,5,0.0565,0.278,2023-09-22,58,0.0389,134.969,4,1
WgdujfriK5bTBeW2,1,93.60000000000001,329701.0,52.300000000000004,True,0.0978,0.0,-4.462,6,0.237,0.172,2023-08-04,59,0.214,99.058,4,1
1Cp07OiOBxPZFDXX,5,66.5,352727.0,69.8,True,0.381,0.0,-7.3260000000000005,5,0.0196,0.505,2023-06-02,48,0.0788,143.043,4,1
3F1uwaKw5xjxOoRW,3,56.49999999999999,410439.0,74.3,False,0.0491,0.177,-10.476,5,0.000926,0.118,2023-01-27,57,0.0877,137.98,4,1
6UUQRXb5eXLqu0ql,1,26.5,261869.0,13.5,False,0.111,0.927,-43.69,6,0.879,0.039,2023-07-15,34,0.0521,60.996,4,16
ebJrTQL4ezYkRxu6,5,36.8,185553.0,12.5,False,0.0991,0.904,-50.474,5,0.988,0.106,2023-04-19,47,0.0377,68.555,3,1
f5Fy1dkh8gGskrXC,2,,385021.0,56.39999999999999,True,0.109,0.0,-9.966,6,0.0107,0.548,2023-10-13,68,0.31,146.94,4,1
1DhwcvpxhzJ5bmJn,8,23.7,169859.0,21.2,False,0.163,0.936,-44.58,5,0.989,0.049,2023-05-15,40,0.0521,136.8,4,12
k/zZ5u5w2yLKLGGJ,1,22.3,225355.0,11.200000000000001,False,0.115,0.923,,5,0.983,0.0386,2023-09-04,33,0.0407,132.338,5,2
NxtG7yraJqU9Sg7p,8,18.3,226537.0,11.799999999999999,False,0.104,0.797,,6,0.988,,2023-05-05,30,,82.951,4,10
D9ZVIk9rjgq8NrI6,8,26.5,271167.0,4.26,False,0.109,0.898,-62.866,6,0.991,0.0591,2023-05-15,30,0.039,66.283,4,8
5YvAsOYNhEe2orP4,1,19.1,,17.4,False,0.118,0.879,-45.024,5,0.98,0.0916,2023-05-15,39,0.0598,85.264,4,12
WBYt+ULeuVXAn+Fz,11,53.900000000000006,584057.0,74.7,False,0.247,0.0139,-10.138,5,0.00555,0.167,2021-06-04,42,0.0306,130.011,4,1
7Pv/S8xq3MyZFYBs,9,64.1,240215.0,74.5,True,0.176,0.0,-4.766,5,0.123,0.32,2023-10-06,60,0.119,73.02,4,1
Wr/0vLqm7tSXGoUd,10,68.5,299735.0,55.800000000000004,True,0.108,0.000127,-5.384,5,0.819,0.691,2022-07-15,58,0.109,140.884,4,12
iV5S8Vq6lCJwoE2O,2,30.8,195771.0,7.9,False,0.0954,0.947,-54.858,6,0.946,0.113,2023-03-06,69,,70.643,4,5
MlIVzLS8yJ0C/d1h,8,,387879.0,62.1,True,0.15,0.0,-9.202,6,0.0736,0.475,2023-05-05,68,0.336,76.843,4,1
RKILPe3kRAGldiBG,11,,424313.0,,True,0.0892,0.018,-14.232,5,0.0885,0.201,2023-10-12,58,0.21,90.493,4,1
3nivErQ9HkUmXyv4,10,29.099999999999998,218869.0,,False,0.0798,0.844,-55.408,6,0.913,0.0977,2023-06-23,44,,80.023,4,1
TJM03McQuCI8WQue,0,78.60000000000001,357905.0,71.89999999999999,True,0.301,0.0,-9.974,5,0.252,0.802,2023-03-31,68,0.296,130.081,4,1
P0XG6tj9axn+Bssk,1,95.8,285125.0,78.10000000000001,True,0.0364,2.47e-06,-6.728,6,0.181,0.853,2023-04-21,65,0.234,103.018,4,1
dTrOdquv5CQqMjbo,4,25.0,453755.0,90.9,False,0.136,0.848,-5.814,6,0.00909,0.322,2018-07-27,42,0.0414,128.025,4,1
Y+vvjax+pRsYWXDa,5,18.099999999999998,229649.0,5.029999999999999,False,0.0783,0.947,-64.71,5,0.885,0.0385,2023-09-08,42,0.0499,132.96,3,3
8RCq0EdEDEO9pgWQ,10,41.8,194185.0,24.6,False,0.0992,0.929,-40.526,5,0.933,0.192,2023-06-30,34,0.0573,66.25,3,20
gAgr5CPs4dwXkiIj,7,54.2,457679.0,79.5,False,0.313,2.89e-06,-1.2619999999999996,6,0.0664,0.251,2015-05-18,49,0.0379,128.959,4,1
w/XwBR7sfbwsNhyQ,10,49.0,410111.0,91.60000000000001,False,0.119,0.939,-12.326,5,0.0202,0.367,2010-05-17,63,0.0461,139.976,4,31
W7WQRAEahUp8bY3T,1,68.60000000000001,324927.0,62.2,True,0.107,0.0,-10.734,6,0.0351,0.151,2023-10-13,57,0.0399,,4,1
IAkEFzjMPkkPX2Vz,8,93.2,308937.0,50.3,True,0.0856,0.0,-13.702000000000002,5,0.0661,,2023-06-23,66,0.294,140.096,4,15
khT893x5Br2cx/cA,10,92.60000000000001,348937.0,57.699999999999996,True,0.23,0.0,-8.61,5,0.0401,0.304,2023-07-28,78,0.367,134.383,4,1
Idod1h18265iHM7F,8,25.8,152493.0,13.900000000000002,False,0.119,0.896,-51.74,5,0.977,0.0399,2023-05-18,34,0.0382,67.517,4,17
JGJ7C5IfukfmhHQw,3,28.7,147125.0,3.51,False,0.115,0.938,-56.016,5,0.985,0.0585,2023-09-04,33,0.0367,68.766,3,2
rLvJCO5YWsT1rOdF,9,70.39999999999999,489711.0,62.0,True,0.144,0.0,-9.534,5,0.0686,0.383,2022-09-08,55,0.362,157.093,4,1
yuSt2MWkIeqP6EOp,11,60.099999999999994,310765.0,48.3,True,0.108,0.0,-19.548,5,4.94e-05,0.344,2023-09-01,48,0.366,172.83,4,1
fx3w4P/eW2oI5Qu0,2,45.7,152501.0,13.8,False,0.126,0.91,-44.344,6,0.92,0.242,2023-09-22,46,0.14,71.342,5,1
T6P6UBlXjTzfsZYg,11,14.799999999999999,210723.0,10.100000000000001,False,0.137,0.961,-44.978,6,0.926,0.233,2023-08-18,44,0.0329,77.806,4,1
vXSeLni2+OpBF5Uj,3,21.9,202821.0,13.0,False,0.116,0.916,-45.45,5,0.979,0.0401,2023-09-04,34,0.0575,143.494,5,2
9pYrd5kC/pMdtFJb,7,26.6,176131.0,20.599999999999998,False,0.133,0.916,-41.492,5,0.976,0.114,2023-05-18,30,0.0547,,3,17
rmFogMFKTI11GP9s,2,,,12.7,False,0.115,0.914,-30.464,5,0.743,0.146,2023-10-06,36,0.0432,84.745,4,3
O4SdkUmMJsfx+/xp,0,83.89999999999999,307205.0,28.599999999999998,True,0.134,0.00687,-16.542,5,0.0654,0.183,2023-04-14,56,0.229,99.991,4,1
CAC/2ySCHbMKLP+J,4,59.9,293719.0,54.800000000000004,True,0.114,0.0,-12.803999999999998,5,0.196,0.214,2023-08-25,52,0.344,170.013,4,1
LBkH3WK6XehILADN,8,71.39999999999999,354057.0,64.2,False,0.186,0.887,-15.482,5,0.00251,0.102,2009-07-22,60,0.0868,137.834,4,10
oMSHerQsp7yZJPWY,10,59.4,347371.0,56.8,True,0.178,0.0,-11.546,5,0.0136,0.343,2022-06-03,53,0.226,83.119,4,1
V2GFXWTj0yB7XBY3,1,73.8,359229.0,57.599999999999994,True,0.0713,0.0,-6.890000000000001,6,0.0191,,2023-10-13,59,0.284,155.039,5,26
